id,design_id,version,trigger,file_path,created_at
612,1505,1,optimizer_edit,r2://designs/1505/v1.png,2026-05-26T22:23:00+00:00
613,1505,2,initial,r2://designs/1505/v2.png,2026-05-26T23:23:00+00:00
614,1508,1,qa_retry,r2://designs/1508/v1.png,2026-02-15T17:13:00+00:00
615,1508,2,initial,r2://designs/1508/v2.png,2026-02-15T18:13:00+00:00
616,1508,3,qa_retry,r2://designs/1508/v3.png,2026-02-15T19:13:00+00:00
617,1508,4,bg_removal_retry,r2://designs/1508/v4.png,2026-02-15T20:13:00+00:00
618,1509,1,initial,r2://designs/1509/v1.png,2026-06-06T09:41:00+00:00
619,1509,2,texture_fix,r2://designs/1509/v2.png,2026-06-06T10:41:00+00:00
620,1512,1,texture_fix,r2://designs/1512/v1.png,2026-04-16T08:09:00+00:00
621,1512,2,initial,r2://designs/1512/v2.png,2026-04-16T09:09:00+00:00
622,1512,3,qa_retry,r2://designs/1512/v3.png,2026-04-16T10:09:00+00:00
623,1513,1,bg_removal_retry,r2://designs/1513/v1.png,2026/01/31 04:41
624,1513,2,texture_fix,r2://designs/1513/v2.png,2026-01-31T05:41:00+00:00
625,1513,3,qa_retry,r2://designs/1513/v3.png,2026-01-31T06:41:00+00:00
626,1515,1,initial,r2://designs/1515/v1.png,2026-05-06T10:47:00+00:00
627,1515,2,qa_retry,r2://designs/1515/v2.png,2026-05-06T11:47:00+00:00
628,1518,1,bg_removal_retry,r2://designs/1518/v1.png,2026-04-02T15:42:00+00:00
629,1518,2,optimizer_edit,r2://designs/1518/v2.png,2026-04-02T16:42:00+00:00
630,1518,3,texture_fix,r2://designs/1518/v3.png,2026-04-02T17:42:00+00:00
631,1519,1,bg_removal_retry,r2://designs/1519/v1.png,2026-01-01T08:18:00+00:00
632,1519,2,qa_retry,r2://designs/1519/v2.png,2026-01-01T09:18:00+00:00
633,1519,3,qa_retry,r2://designs/1519/v3.png,2026/01/01 10:18
634,1519,4,qa_retry,r2://designs/1519/v4.png,2026-01-01T11:18:00+00:00
635,1522,1,optimizer_edit,r2://designs/1522/v1.png,2026-02-17T00:47:00+00:00
636,1522,2,initial,r2://designs/1522/v2.png,2026-02-17T01:47:00+00:00
637,1522,3,initial,r2://designs/1522/v3.png,2026-02-17T02:47:00+00:00
638,1529,1,qa_retry,r2://designs/1529/v1.png,2026-01-05T16:59:00+00:00
639,1529,2,initial,r2://designs/1529/v2.png,2026-01-05T17:59:00+00:00
640,1529,3,optimizer_edit,r2://designs/1529/v3.png,2026-01-05T18:59:00+00:00
641,1532,1,bg_removal_retry,r2://designs/1532/v1.png,2026-02-22T23:19:00+00:00
642,1532,2,initial,r2://designs/1532/v2.png,2026-02-23T00:19:00+00:00
643,1532,3,texture_fix,r2://designs/1532/v3.png,2026-02-23T01:19:00+00:00
644,1532,4,texture_fix,r2://designs/1532/v4.png,2026-02-23T02:19:00+00:00
645,1533,1,texture_fix,r2://designs/1533/v1.png,2026-05-24T06:06:00+00:00
646,1533,2,optimizer_edit,r2://designs/1533/v2.png,2026-05-24T07:06:00+00:00
647,1533,3,bg_removal_retry,r2://designs/1533/v3.png,2026-05-24T08:06:00+00:00
648,1533,4,texture_fix,r2://designs/1533/v4.png,2026-05-24T09:06:00+00:00
649,1536,1,initial,r2://designs/1536/v1.png,2026-04-06T15:25:00+00:00
650,1536,2,optimizer_edit,r2://designs/1536/v2.png,2026-04-06T16:25:00+00:00
651,1536,3,optimizer_edit,r2://designs/1536/v3.png,2026/04/06 17:25
652,1536,4,initial,r2://designs/1536/v4.png,2026-04-06T18:25:00+00:00
653,1537,1,bg_removal_retry,r2://designs/1537/v1.png,2026-04-10T05:30:00+00:00
654,1537,2,initial,r2://designs/1537/v2.png,2026-04-10T06:30:00+00:00
655,1537,3,initial,r2://designs/1537/v3.png,2026-04-10T07:30:00+00:00
656,1537,4,optimizer_edit,r2://designs/1537/v4.png,2026-04-10T08:30:00+00:00
657,1538,1,optimizer_edit,r2://designs/1538/v1.png,2026-02-21T13:13:00+00:00
658,1538,2,optimizer_edit,r2://designs/1538/v2.png,2026-02-21T14:13:00+00:00
659,1538,3,optimizer_edit,r2://designs/1538/v3.png,2026-02-21T15:13:00+00:00
660,1541,1,qa_retry,r2://designs/1541/v1.png,2026-04-07T16:14:00+00:00
661,1541,2,bg_removal_retry,r2://designs/1541/v2.png,2026/04/07 17:14
662,1541,3,bg_removal_retry,r2://designs/1541/v3.png,2026-04-07T18:14:00+00:00
663,1543,1,initial,r2://designs/1543/v1.png,2026/05/09 07:48
664,1543,2,qa_retry,r2://designs/1543/v2.png,2026-05-09T08:48:00+00:00
665,1543,3,texture_fix,r2://designs/1543/v3.png,2026-05-09T09:48:00+00:00
666,1550,1,bg_removal_retry,r2://designs/1550/v1.png,2026/05/17 09:08
667,1550,2,initial,r2://designs/1550/v2.png,2026-05-17T10:08:00+00:00
668,1550,3,initial,r2://designs/1550/v3.png,2026-05-17T11:08:00+00:00
669,1551,1,qa_retry,r2://designs/1551/v1.png,2026-06-01T05:40:00+00:00
670,1551,2,bg_removal_retry,r2://designs/1551/v2.png,2026-06-01T06:40:00+00:00
671,1551,3,texture_fix,r2://designs/1551/v3.png,2026-06-01T07:40:00+00:00
672,1551,4,qa_retry,r2://designs/1551/v4.png,2026-06-01T08:40:00+00:00
673,1555,1,optimizer_edit,r2://designs/1555/v1.png,2026-04-16T14:16:00+00:00
674,1555,2,optimizer_edit,r2://designs/1555/v2.png,2026-04-16T15:16:00+00:00
675,1556,1,optimizer_edit,r2://designs/1556/v1.png,2026-03-01T13:45:00+00:00
676,1556,2,optimizer_edit,r2://designs/1556/v2.png,2026-03-01T14:45:00+00:00
677,1556,3,optimizer_edit,r2://designs/1556/v3.png,2026-03-01T15:45:00+00:00
678,1556,4,optimizer_edit,r2://designs/1556/v4.png,2026-03-01T16:45:00+00:00
679,1558,1,optimizer_edit,r2://designs/1558/v1.png,2026-04-01T08:40:00+00:00
680,1558,2,bg_removal_retry,r2://designs/1558/v2.png,2026-04-01T09:40:00+00:00
681,1558,3,texture_fix,r2://designs/1558/v3.png,2026-04-01T10:40:00+00:00
682,1560,1,initial,r2://designs/1560/v1.png,2026-04-19T03:27:00+00:00
683,1560,2,texture_fix,r2://designs/1560/v2.png,2026-04-19T04:27:00+00:00
684,1560,3,initial,r2://designs/1560/v3.png,2026/04/19 05:27
685,1560,4,texture_fix,r2://designs/1560/v4.png,2026-04-19T06:27:00+00:00
686,1561,1,optimizer_edit,r2://designs/1561/v1.png,2026/01/11 21:05
687,1561,2,texture_fix,r2://designs/1561/v2.png,2026-01-11T22:05:00+00:00
688,1561,3,qa_retry,r2://designs/1561/v3.png,2026-01-11T23:05:00+00:00
689,1561,4,optimizer_edit,r2://designs/1561/v4.png,2026-01-12T00:05:00+00:00
690,1563,1,optimizer_edit,r2://designs/1563/v1.png,2026-01-11T15:03:00+00:00
691,1563,2,texture_fix,r2://designs/1563/v2.png,2026-01-11T16:03:00+00:00
692,1563,3,initial,r2://designs/1563/v3.png,2026-01-11T17:03:00+00:00
693,1563,4,qa_retry,r2://designs/1563/v4.png,2026-01-11T18:03:00+00:00
694,1564,1,optimizer_edit,r2://designs/1564/v1.png,2026-01-31T20:17:00+00:00
695,1564,2,optimizer_edit,r2://designs/1564/v2.png,2026-01-31T21:17:00+00:00
696,1566,1,initial,r2://designs/1566/v1.png,2026-05-23T07:17:00+00:00
697,1566,2,qa_retry,r2://designs/1566/v2.png,2026-05-23T08:17:00+00:00
698,1566,3,texture_fix,r2://designs/1566/v3.png,2026-05-23T09:17:00+00:00
699,1568,1,optimizer_edit,r2://designs/1568/v1.png,2026-05-03T00:06:00+00:00
700,1568,2,bg_removal_retry,r2://designs/1568/v2.png,2026-05-03T01:06:00+00:00
701,1568,3,texture_fix,r2://designs/1568/v3.png,2026-05-03T02:06:00+00:00
702,1568,4,qa_retry,r2://designs/1568/v4.png,2026/05/03 03:06
703,1569,1,qa_retry,r2://designs/1569/v1.png,2026-01-12T08:54:00+00:00
704,1569,2,initial,r2://designs/1569/v2.png,2026-01-12T09:54:00+00:00
705,1569,3,qa_retry,r2://designs/1569/v3.png,2026-01-12T10:54:00+00:00
706,1570,1,qa_retry,r2://designs/1570/v1.png,2026-02-06T08:29:00+00:00
707,1570,2,qa_retry,r2://designs/1570/v2.png,2026-02-06T09:29:00+00:00
708,1570,3,qa_retry,r2://designs/1570/v3.png,2026-02-06T10:29:00+00:00
709,1575,1,optimizer_edit,r2://designs/1575/v1.png,2026-05-19T05:16:00+00:00
710,1575,2,qa_retry,r2://designs/1575/v2.png,2026-05-19T06:16:00+00:00
711,1575,3,initial,r2://designs/1575/v3.png,2026-05-19T07:16:00+00:00
712,1575,4,bg_removal_retry,r2://designs/1575/v4.png,2026-05-19T08:16:00+00:00
713,1577,1,initial,r2://designs/1577/v1.png,2026/03/08 10:52
714,1577,2,optimizer_edit,r2://designs/1577/v2.png,2026-03-08T11:52:00+00:00
715,1578,1,texture_fix,r2://designs/1578/v1.png,2026-04-04T02:26:00+00:00
716,1578,2,bg_removal_retry,r2://designs/1578/v2.png,2026-04-04T03:26:00+00:00
717,1578,3,initial,r2://designs/1578/v3.png,2026-04-04T04:26:00+00:00
718,1578,4,qa_retry,r2://designs/1578/v4.png,2026-04-04T05:26:00+00:00
719,1579,1,optimizer_edit,r2://designs/1579/v1.png,2026-04-06T03:29:00+00:00
720,1579,2,qa_retry,r2://designs/1579/v2.png,2026-04-06T04:29:00+00:00
721,1579,3,qa_retry,r2://designs/1579/v3.png,2026/04/06 05:29
722,1579,4,optimizer_edit,r2://designs/1579/v4.png,2026-04-06T06:29:00+00:00
723,1583,1,texture_fix,r2://designs/1583/v1.png,2026-04-27T17:14:00+00:00
724,1583,2,bg_removal_retry,r2://designs/1583/v2.png,2026-04-27T18:14:00+00:00
725,1583,3,initial,r2://designs/1583/v3.png,2026-04-27T19:14:00+00:00
726,1583,4,optimizer_edit,r2://designs/1583/v4.png,2026-04-27T20:14:00+00:00
727,1584,1,texture_fix,r2://designs/1584/v1.png,2026/01/03 23:28
728,1584,2,bg_removal_retry,r2://designs/1584/v2.png,2026-01-04T00:28:00+00:00
729,1584,3,bg_removal_retry,r2://designs/1584/v3.png,2026/01/04 01:28
730,1590,1,bg_removal_retry,r2://designs/1590/v1.png,2026/03/13 18:47
731,1590,2,initial,r2://designs/1590/v2.png,2026-03-13T19:47:00+00:00
732,1591,1,optimizer_edit,r2://designs/1591/v1.png,2026-03-03T14:58:00+00:00
733,1591,2,bg_removal_retry,r2://designs/1591/v2.png,2026/03/03 15:58
734,1595,1,qa_retry,r2://designs/1595/v1.png,2026-02-27T15:24:00+00:00
735,1595,2,qa_retry,r2://designs/1595/v2.png,2026/02/27 16:24
736,1600,1,initial,r2://designs/1600/v1.png,2026/03/04 00:00
737,1600,2,bg_removal_retry,r2://designs/1600/v2.png,2026-03-04T01:00:00+00:00
738,1600,3,qa_retry,r2://designs/1600/v3.png,2026-03-04T02:00:00+00:00
739,1602,1,initial,r2://designs/1602/v1.png,2026-05-23T01:47:00+00:00
740,1602,2,optimizer_edit,r2://designs/1602/v2.png,2026-05-23T02:47:00+00:00
741,1603,1,qa_retry,r2://designs/1603/v1.png,2026/03/08 06:52
742,1603,2,qa_retry,r2://designs/1603/v2.png,2026-03-08T07:52:00+00:00
743,1603,3,qa_retry,r2://designs/1603/v3.png,2026-03-08T08:52:00+00:00
744,1603,4,bg_removal_retry,r2://designs/1603/v4.png,2026-03-08T09:52:00+00:00
745,1604,1,bg_removal_retry,r2://designs/1604/v1.png,2026-02-03T19:26:00+00:00
746,1604,2,texture_fix,r2://designs/1604/v2.png,2026/02/03 20:26
747,1608,1,qa_retry,r2://designs/1608/v1.png,2026-03-15T17:59:00+00:00
748,1608,2,texture_fix,r2://designs/1608/v2.png,2026-03-15T18:59:00+00:00
749,1608,3,initial,r2://designs/1608/v3.png,2026/03/15 19:59
750,1609,1,initial,r2://designs/1609/v1.png,2026-04-04T12:58:00+00:00
751,1609,2,initial,r2://designs/1609/v2.png,2026-04-04T13:58:00+00:00
752,1615,1,bg_removal_retry,r2://designs/1615/v1.png,2026-02-21T17:32:00+00:00
753,1615,2,qa_retry,r2://designs/1615/v2.png,2026-02-21T18:32:00+00:00
754,1615,3,optimizer_edit,r2://designs/1615/v3.png,2026-02-21T19:32:00+00:00
755,1615,4,bg_removal_retry,r2://designs/1615/v4.png,2026-02-21T20:32:00+00:00
756,1617,1,optimizer_edit,r2://designs/1617/v1.png,2026-06-04T16:36:00+00:00
757,1617,2,bg_removal_retry,r2://designs/1617/v2.png,2026-06-04T17:36:00+00:00
758,1619,1,qa_retry,r2://designs/1619/v1.png,2026-03-27T18:31:00+00:00
759,1619,2,bg_removal_retry,r2://designs/1619/v2.png,2026-03-27T19:31:00+00:00
760,1620,1,bg_removal_retry,r2://designs/1620/v1.png,2026-03-15T03:31:00+00:00
761,1620,2,bg_removal_retry,r2://designs/1620/v2.png,2026-03-15T04:31:00+00:00
762,1621,1,optimizer_edit,r2://designs/1621/v1.png,2026/02/11 10:21
763,1621,2,texture_fix,r2://designs/1621/v2.png,2026/02/11 11:21
764,1624,1,qa_retry,r2://designs/1624/v1.png,2026-05-25T11:05:00+00:00
765,1624,2,texture_fix,r2://designs/1624/v2.png,2026-05-25T12:05:00+00:00
766,1624,3,qa_retry,r2://designs/1624/v3.png,2026-05-25T13:05:00+00:00
767,1626,1,texture_fix,r2://designs/1626/v1.png,2026-02-01T10:59:00+00:00
768,1626,2,qa_retry,r2://designs/1626/v2.png,2026-02-01T11:59:00+00:00
769,1626,3,bg_removal_retry,r2://designs/1626/v3.png,2026-02-01T12:59:00+00:00
770,1628,1,bg_removal_retry,r2://designs/1628/v1.png,2026-03-27T17:13:00+00:00
771,1628,2,initial,r2://designs/1628/v2.png,2026-03-27T18:13:00+00:00
772,1628,3,qa_retry,r2://designs/1628/v3.png,2026-03-27T19:13:00+00:00
773,1628,4,qa_retry,r2://designs/1628/v4.png,2026-03-27T20:13:00+00:00
774,1630,1,texture_fix,r2://designs/1630/v1.png,2026-04-01T05:55:00+00:00
775,1630,2,qa_retry,r2://designs/1630/v2.png,2026-04-01T06:55:00+00:00
776,1634,1,qa_retry,r2://designs/1634/v1.png,2026-03-28T08:44:00+00:00
777,1634,2,texture_fix,r2://designs/1634/v2.png,2026-03-28T09:44:00+00:00
778,1634,3,bg_removal_retry,r2://designs/1634/v3.png,2026-03-28T10:44:00+00:00
779,1635,1,bg_removal_retry,r2://designs/1635/v1.png,2026-02-28T06:50:00+00:00
780,1635,2,optimizer_edit,r2://designs/1635/v2.png,2026-02-28T07:50:00+00:00
781,1635,3,initial,r2://designs/1635/v3.png,2026-02-28T08:50:00+00:00
782,1636,1,optimizer_edit,r2://designs/1636/v1.png,2026-01-29T05:07:00+00:00
783,1636,2,bg_removal_retry,r2://designs/1636/v2.png,2026-01-29T06:07:00+00:00
784,1636,3,initial,r2://designs/1636/v3.png,2026-01-29T07:07:00+00:00
785,1637,1,bg_removal_retry,r2://designs/1637/v1.png,2026-01-19T23:12:00+00:00
786,1637,2,texture_fix,r2://designs/1637/v2.png,2026-01-20T00:12:00+00:00
787,1639,1,initial,r2://designs/1639/v1.png,2026/02/01 13:20
788,1639,2,bg_removal_retry,r2://designs/1639/v2.png,2026-02-01T14:20:00+00:00
789,1639,3,optimizer_edit,r2://designs/1639/v3.png,2026-02-01T15:20:00+00:00
790,1639,4,initial,r2://designs/1639/v4.png,2026-02-01T16:20:00+00:00
791,1642,1,qa_retry,r2://designs/1642/v1.png,2026/05/15 00:39
792,1642,2,qa_retry,r2://designs/1642/v2.png,2026-05-15T01:39:00+00:00
793,1643,1,bg_removal_retry,r2://designs/1643/v1.png,2026-03-17T05:35:00+00:00
794,1643,2,bg_removal_retry,r2://designs/1643/v2.png,2026-03-17T06:35:00+00:00
795,1644,1,qa_retry,r2://designs/1644/v1.png,2026-03-08T10:40:00+00:00
796,1644,2,texture_fix,r2://designs/1644/v2.png,2026-03-08T11:40:00+00:00
797,1644,3,initial,r2://designs/1644/v3.png,2026-03-08T12:40:00+00:00
798,1652,1,initial,r2://designs/1652/v1.png,2026-03-27T20:22:00+00:00
799,1652,2,texture_fix,r2://designs/1652/v2.png,2026-03-27T21:22:00+00:00
800,1652,3,texture_fix,r2://designs/1652/v3.png,2026-03-27T22:22:00+00:00
801,1652,4,qa_retry,r2://designs/1652/v4.png,2026-03-27T23:22:00+00:00
802,1655,1,qa_retry,r2://designs/1655/v1.png,2026/04/11 22:03
803,1655,2,bg_removal_retry,r2://designs/1655/v2.png,2026-04-11T23:03:00+00:00
804,1655,3,bg_removal_retry,r2://designs/1655/v3.png,2026-04-12T00:03:00+00:00
805,1656,1,optimizer_edit,r2://designs/1656/v1.png,2026-03-12T02:47:00+00:00
806,1656,2,qa_retry,r2://designs/1656/v2.png,2026-03-12T03:47:00+00:00
807,1658,1,optimizer_edit,r2://designs/1658/v1.png,2026-01-11T11:49:00+00:00
808,1658,2,texture_fix,r2://designs/1658/v2.png,2026-01-11T12:49:00+00:00
809,1658,3,optimizer_edit,r2://designs/1658/v3.png,2026-01-11T13:49:00+00:00
810,1658,4,bg_removal_retry,r2://designs/1658/v4.png,2026-01-11T14:49:00+00:00
811,1660,1,texture_fix,r2://designs/1660/v1.png,2026-04-03T17:49:00+00:00
812,1660,2,initial,r2://designs/1660/v2.png,2026-04-03T18:49:00+00:00
813,1664,1,optimizer_edit,r2://designs/1664/v1.png,2026-03-14T22:19:00+00:00
814,1664,2,bg_removal_retry,r2://designs/1664/v2.png,2026-03-14T23:19:00+00:00
815,1664,3,qa_retry,r2://designs/1664/v3.png,2026-03-15T00:19:00+00:00
816,1665,1,bg_removal_retry,r2://designs/1665/v1.png,2026-02-28T18:48:00+00:00
817,1665,2,texture_fix,r2://designs/1665/v2.png,2026/02/28 19:48
818,1667,1,optimizer_edit,r2://designs/1667/v1.png,2026-04-27T20:20:00+00:00
819,1667,2,qa_retry,r2://designs/1667/v2.png,2026-04-27T21:20:00+00:00
820,1667,3,bg_removal_retry,r2://designs/1667/v3.png,2026-04-27T22:20:00+00:00
821,1670,1,qa_retry,r2://designs/1670/v1.png,2026-05-12T09:35:00+00:00
822,1670,2,qa_retry,r2://designs/1670/v2.png,2026-05-12T10:35:00+00:00
823,1670,3,qa_retry,r2://designs/1670/v3.png,2026-05-12T11:35:00+00:00
824,1672,1,qa_retry,r2://designs/1672/v1.png,2026-04-15T15:33:00+00:00
825,1672,2,texture_fix,r2://designs/1672/v2.png,2026-04-15T16:33:00+00:00
826,1672,3,optimizer_edit,r2://designs/1672/v3.png,2026-04-15T17:33:00+00:00
827,1673,1,optimizer_edit,r2://designs/1673/v1.png,2026/01/09 07:37
828,1673,2,initial,r2://designs/1673/v2.png,2026-01-09T08:37:00+00:00
829,1673,3,bg_removal_retry,r2://designs/1673/v3.png,2026-01-09T09:37:00+00:00
830,1675,1,texture_fix,r2://designs/1675/v1.png,2026-03-08T17:35:00+00:00
831,1675,2,bg_removal_retry,r2://designs/1675/v2.png,2026/03/08 18:35
832,1675,3,optimizer_edit,r2://designs/1675/v3.png,2026-03-08T19:35:00+00:00
833,1676,1,texture_fix,r2://designs/1676/v1.png,2026/04/16 18:51
834,1676,2,initial,r2://designs/1676/v2.png,2026-04-16T19:51:00+00:00
835,1676,3,initial,r2://designs/1676/v3.png,2026/04/16 20:51
836,1680,1,bg_removal_retry,r2://designs/1680/v1.png,2026/06/03 04:56
837,1680,2,qa_retry,r2://designs/1680/v2.png,2026/06/03 05:56
838,1680,3,texture_fix,r2://designs/1680/v3.png,2026-06-03T06:56:00+00:00
839,1681,1,qa_retry,r2://designs/1681/v1.png,2026-01-27T18:37:00+00:00
840,1681,2,bg_removal_retry,r2://designs/1681/v2.png,2026-01-27T19:37:00+00:00
841,1681,3,initial,r2://designs/1681/v3.png,2026-01-27T20:37:00+00:00
842,1681,4,qa_retry,r2://designs/1681/v4.png,2026-01-27T21:37:00+00:00
843,1682,1,optimizer_edit,r2://designs/1682/v1.png,2026-04-27T16:55:00+00:00
844,1682,2,texture_fix,r2://designs/1682/v2.png,2026-04-27T17:55:00+00:00
845,1682,3,texture_fix,r2://designs/1682/v3.png,2026-04-27T18:55:00+00:00
846,1683,1,texture_fix,r2://designs/1683/v1.png,2026-05-08T23:00:00+00:00
847,1683,2,initial,r2://designs/1683/v2.png,2026-05-09T00:00:00+00:00
848,1683,3,texture_fix,r2://designs/1683/v3.png,2026-05-09T01:00:00+00:00
849,1686,1,texture_fix,r2://designs/1686/v1.png,2026-04-19T08:07:00+00:00
850,1686,2,texture_fix,r2://designs/1686/v2.png,2026-04-19T09:07:00+00:00
851,1688,1,initial,r2://designs/1688/v1.png,2026-01-03T10:54:00+00:00
852,1688,2,texture_fix,r2://designs/1688/v2.png,2026-01-03T11:54:00+00:00
853,1688,3,optimizer_edit,r2://designs/1688/v3.png,2026-01-03T12:54:00+00:00
854,1688,4,qa_retry,r2://designs/1688/v4.png,2026-01-03T13:54:00+00:00
855,1690,1,initial,r2://designs/1690/v1.png,2026-03-22T07:30:00+00:00
856,1690,2,optimizer_edit,r2://designs/1690/v2.png,2026-03-22T08:30:00+00:00
857,1692,1,bg_removal_retry,r2://designs/1692/v1.png,2026-05-11T18:40:00+00:00
858,1692,2,texture_fix,r2://designs/1692/v2.png,2026-05-11T19:40:00+00:00
859,1694,1,initial,r2://designs/1694/v1.png,2026/01/12 07:39
860,1694,2,qa_retry,r2://designs/1694/v2.png,2026-01-12T08:39:00+00:00
861,1694,3,optimizer_edit,r2://designs/1694/v3.png,2026-01-12T09:39:00+00:00
862,1695,1,qa_retry,r2://designs/1695/v1.png,2026-04-15T20:52:00+00:00
863,1695,2,qa_retry,r2://designs/1695/v2.png,2026-04-15T21:52:00+00:00
864,1695,3,initial,r2://designs/1695/v3.png,2026/04/15 22:52
865,1695,4,initial,r2://designs/1695/v4.png,2026-04-15T23:52:00+00:00
866,1696,1,bg_removal_retry,r2://designs/1696/v1.png,2026-01-18T23:50:00+00:00
867,1696,2,initial,r2://designs/1696/v2.png,2026-01-19T00:50:00+00:00
868,1696,3,bg_removal_retry,r2://designs/1696/v3.png,2026-01-19T01:50:00+00:00
869,1700,1,initial,r2://designs/1700/v1.png,2026-03-29T20:52:00+00:00
870,1700,2,optimizer_edit,r2://designs/1700/v2.png,2026-03-29T21:52:00+00:00
871,1700,3,qa_retry,r2://designs/1700/v3.png,2026-03-29T22:52:00+00:00
872,1705,1,optimizer_edit,r2://designs/1705/v1.png,2026-05-04T05:26:00+00:00
873,1705,2,qa_retry,r2://designs/1705/v2.png,2026-05-04T06:26:00+00:00
874,1705,3,texture_fix,r2://designs/1705/v3.png,2026-05-04T07:26:00+00:00
875,1705,4,initial,r2://designs/1705/v4.png,2026-05-04T08:26:00+00:00
876,1706,1,texture_fix,r2://designs/1706/v1.png,2026/01/05 06:10
877,1706,2,bg_removal_retry,r2://designs/1706/v2.png,2026-01-05T07:10:00+00:00
878,1707,1,initial,r2://designs/1707/v1.png,2026-03-12T18:50:00+00:00
879,1707,2,bg_removal_retry,r2://designs/1707/v2.png,2026-03-12T19:50:00+00:00
880,1707,3,qa_retry,r2://designs/1707/v3.png,2026-03-12T20:50:00+00:00
881,1708,1,qa_retry,r2://designs/1708/v1.png,2026-01-11T01:10:00+00:00
882,1708,2,initial,r2://designs/1708/v2.png,2026-01-11T02:10:00+00:00
883,1708,3,bg_removal_retry,r2://designs/1708/v3.png,2026-01-11T03:10:00+00:00
884,1708,4,bg_removal_retry,r2://designs/1708/v4.png,2026-01-11T04:10:00+00:00
885,1709,1,texture_fix,r2://designs/1709/v1.png,2026/04/13 07:02
886,1709,2,initial,r2://designs/1709/v2.png,2026/04/13 08:02
887,1714,1,qa_retry,r2://designs/1714/v1.png,2026-03-02T15:26:00+00:00
888,1714,2,bg_removal_retry,r2://designs/1714/v2.png,2026-03-02T16:26:00+00:00
889,1714,3,qa_retry,r2://designs/1714/v3.png,2026-03-02T17:26:00+00:00
890,1715,1,initial,r2://designs/1715/v1.png,2026-06-04T18:16:00+00:00
891,1715,2,texture_fix,r2://designs/1715/v2.png,2026-06-04T19:16:00+00:00
892,1716,1,texture_fix,r2://designs/1716/v1.png,2026-01-09T07:13:00+00:00
893,1716,2,initial,r2://designs/1716/v2.png,2026-01-09T08:13:00+00:00
894,1716,3,texture_fix,r2://designs/1716/v3.png,2026-01-09T09:13:00+00:00
895,1716,4,optimizer_edit,r2://designs/1716/v4.png,2026-01-09T10:13:00+00:00
896,1717,1,texture_fix,r2://designs/1717/v1.png,2026-02-27T13:28:00+00:00
897,1717,2,initial,r2://designs/1717/v2.png,2026-02-27T14:28:00+00:00
898,1717,3,optimizer_edit,r2://designs/1717/v3.png,2026-02-27T15:28:00+00:00
899,1719,1,qa_retry,r2://designs/1719/v1.png,2026-02-27T18:28:00+00:00
900,1719,2,qa_retry,r2://designs/1719/v2.png,2026-02-27T19:28:00+00:00
901,1720,1,texture_fix,r2://designs/1720/v1.png,2026-01-18T17:21:00+00:00
902,1720,2,initial,r2://designs/1720/v2.png,2026-01-18T18:21:00+00:00
903,1721,1,bg_removal_retry,r2://designs/1721/v1.png,2026-05-17T23:40:00+00:00
904,1721,2,bg_removal_retry,r2://designs/1721/v2.png,2026-05-18T00:40:00+00:00
905,1721,3,initial,r2://designs/1721/v3.png,2026-05-18T01:40:00+00:00
906,1722,1,bg_removal_retry,r2://designs/1722/v1.png,2026-03-06T05:04:00+00:00
907,1722,2,qa_retry,r2://designs/1722/v2.png,2026-03-06T06:04:00+00:00
908,1722,3,optimizer_edit,r2://designs/1722/v3.png,2026-03-06T07:04:00+00:00
909,1723,1,texture_fix,r2://designs/1723/v1.png,2026-01-05T02:48:00+00:00
910,1723,2,initial,r2://designs/1723/v2.png,2026-01-05T03:48:00+00:00
911,1723,3,optimizer_edit,r2://designs/1723/v3.png,2026-01-05T04:48:00+00:00
912,1723,4,texture_fix,r2://designs/1723/v4.png,2026-01-05T05:48:00+00:00
913,1725,1,texture_fix,r2://designs/1725/v1.png,2026-04-02T03:45:00+00:00
914,1725,2,optimizer_edit,r2://designs/1725/v2.png,2026-04-02T04:45:00+00:00
915,1726,1,initial,r2://designs/1726/v1.png,2026/02/26 09:42
916,1726,2,bg_removal_retry,r2://designs/1726/v2.png,2026-02-26T10:42:00+00:00
917,1727,1,optimizer_edit,r2://designs/1727/v1.png,2026-01-05T13:33:00+00:00
918,1727,2,bg_removal_retry,r2://designs/1727/v2.png,2026/01/05 14:33
919,1729,1,initial,r2://designs/1729/v1.png,2026/06/02 13:35
920,1729,2,optimizer_edit,r2://designs/1729/v2.png,2026-06-02T14:35:00+00:00
921,1729,3,bg_removal_retry,r2://designs/1729/v3.png,2026-06-02T15:35:00+00:00
922,1732,1,texture_fix,r2://designs/1732/v1.png,2026-02-23T18:42:00+00:00
923,1732,2,bg_removal_retry,r2://designs/1732/v2.png,2026-02-23T19:42:00+00:00
924,1732,3,bg_removal_retry,r2://designs/1732/v3.png,2026-02-23T20:42:00+00:00
925,1734,1,texture_fix,r2://designs/1734/v1.png,2026-01-07T10:38:00+00:00
926,1734,2,optimizer_edit,r2://designs/1734/v2.png,2026-01-07T11:38:00+00:00
927,1736,1,qa_retry,r2://designs/1736/v1.png,2026-04-11T05:42:00+00:00
928,1736,2,initial,r2://designs/1736/v2.png,2026-04-11T06:42:00+00:00
929,1736,3,texture_fix,r2://designs/1736/v3.png,2026-04-11T07:42:00+00:00
930,1738,1,texture_fix,r2://designs/1738/v1.png,2026-05-13T14:36:00+00:00
931,1738,2,bg_removal_retry,r2://designs/1738/v2.png,2026-05-13T15:36:00+00:00
